UNIX_Time,UTC_Date,UTC_Time,Latitude,North-South,Longitude,East-West
1645151946.3324504,180222,023902.70,3530.96360961,N,13932.71271977,E
1645151946.4334502,180222,023902.80,3530.96360961,N,13932.71271977,E
1645151946.5344503,180222,023902.90,3530.96360856,N,13932.71272337,E
1645151946.6354506,180222,023903.00,3530.96360856,N,13932.71272337,E
1645151946.726776,180222,023903.10,3530.96360856,N,13932.71272337,E
1645151946.8277757,180222,023903.20,3530.96360681,N,13932.71272744,E
1645151946.9287753,180222,023903.30,3530.96360524,N,13932.71273195,E
1645151947.0289166,180222,023903.40,3530.96360524,N,13932.71273195,E
1645151947.1289163,180222,023903.50,3530.96360484,N,13932.71273500,E
1645151947.2297814,180222,023903.60,3530.96360484,N,13932.71273500,E
1645151947.3307815,180222,023903.70,3530.96360465,N,13932.71273576,E
1645151947.4313908,180222,023903.80,3530.96360465,N,13932.71273576,E
1645151947.532021,180222,023903.90,3530.96360434,N,13932.71273710,E
1645151947.6320205,180222,023904.00,3530.96360434,N,13932.71273710,E
1645151947.7328527,180222,023904.10,3530.96360434,N,13932.71273710,E
1645151947.8338578,180222,023904.20,3530.96360336,N,13932.71273924,E
1645151947.9338527,180222,023904.30,3530.96360133,N,13932.71274166,E
1645151948.0349724,180222,023904.40,3530.96360133,N,13932.71274166,E
1645151948.1359725,180222,023904.50,3530.96359964,N,13932.71274407,E
1645151948.2262738,180222,023904.60,3530.96359964,N,13932.71274407,E
1645151948.3272734,180222,023904.70,3530.96359927,N,13932.71274727,E
1645151948.4272735,180222,023904.80,3530.96359927,N,13932.71274727,E
1645151948.5282733,180222,023904.90,3530.96359780,N,13932.71274781,E
1645151948.6292746,180222,023905.00,3530.96359780,N,13932.71274781,E
1645151948.7296407,180222,023905.10,3530.96359780,N,13932.71274781,E
1645151948.8306406,180222,023905.20,3530.96359584,N,13932.71274770,E
1645151948.9302306,180222,023905.30,3530.96359515,N,13932.71274753,E
1645151949.0313241,180222,023905.40,3530.96359515,N,13932.71274753,E
1645151949.1313252,180222,023905.50,3530.96359397,N,13932.71274705,E
1645151949.2326639,180222,023905.60,3530.96359397,N,13932.71274705,E
1645151949.3336704,180222,023905.70,3530.96359200,N,13932.71274607,E
1645151949.4336724,180222,023905.80,3530.96359200,N,13932.71274607,E
1645151949.53467,180222,023905.90,3530.96359028,N,13932.71274531,E
1645151949.6346714,180222,023906.00,3530.96359028,N,13932.71274531,E
1645151949.7266703,180222,023906.10,3530.96359028,N,13932.71274531,E
1645151949.8262057,180222,023906.20,3530.96358853,N,13932.71274581,E
1645151949.9272149,180222,023906.30,3530.96358752,N,13932.71274502,E
1645151950.0283275,180222,023906.40,3530.96358752,N,13932.71274502,E
1645151950.1283302,180222,023906.50,3530.96358591,N,13932.71274595,E
1645151950.2293286,180222,023906.60,3530.96358591,N,13932.71274595,E
1645151950.3307607,180222,023906.70,3530.96358465,N,13932.71274552,E
1645151950.431762,180222,023906.80,3530.96358465,N,13932.71274552,E
1645151950.531762,180222,023906.90,3530.96358450,N,13932.71274521,E
1645151950.6327617,180222,023907.00,3530.96358450,N,13932.71274521,E
1645151950.7337623,180222,023907.10,3530.96358450,N,13932.71274521,E
1645151950.8343587,180222,023907.20,3530.96358419,N,13932.71274622,E
1645151950.9343586,180222,023907.30,3530.96358318,N,13932.71274709,E
1645151951.0357044,180222,023907.40,3530.96358318,N,13932.71274709,E
1645151951.126703,180222,023907.50,3530.96358109,N,13932.71274823,E
1645151951.2277033,180222,023907.60,3530.96358109,N,13932.71274823,E
1645151951.3281188,180222,023907.70,3530.96357891,N,13932.71274911,E
1645151951.4291193,180222,023907.80,3530.96357891,N,13932.71274911,E
1645151951.5291195,180222,023907.90,3530.96357750,N,13932.71275029,E
1645151951.6291177,180222,023908.00,3530.96357750,N,13932.71275029,E
1645151951.7301168,180222,023908.10,3530.96357750,N,13932.71275029,E
1645151951.8309643,180222,023908.20,3530.96357661,N,13932.71275066,E
1645151951.9319642,180222,023908.30,3530.96357490,N,13932.71275064,E
1645151952.0319638,180222,023908.40,3530.96357490,N,13932.71275064,E
1645151952.1330764,180222,023908.50,3530.96357260,N,13932.71275123,E
1645151952.233075,180222,023908.60,3530.96357260,N,13932.71275123,E
1645151952.333403,180222,023908.70,3530.96357127,N,13932.71275208,E
1645151952.4344034,180222,023908.80,3530.96357127,N,13932.71275208,E
1645151952.5350049,180222,023908.90,3530.96357175,N,13932.71275295,E
1645151952.6270053,180222,023909.00,3530.96357175,N,13932.71275295,E
1645151952.7280066,180222,023909.10,3530.96357175,N,13932.71275295,E
1645151952.8285046,180222,023909.20,3530.96357111,N,13932.71275458,E
1645151952.9285042,180222,023909.30,3530.96356954,N,13932.71275572,E
1645151953.0295057,180222,023909.40,3530.96356954,N,13932.71275572,E
1645151953.1296356,180222,023909.50,3530.96356854,N,13932.71275642,E
1645151953.2306361,180222,023909.60,3530.96356854,N,13932.71275642,E
1645151953.3308866,180222,023909.70,3530.96356770,N,13932.71275729,E
1645151953.4318879,180222,023909.80,3530.96356770,N,13932.71275729,E
1645151953.5328877,180222,023909.90,3530.96356689,N,13932.71275740,E
1645151953.632887,180222,023910.00,3530.96356689,N,13932.71275740,E
1645151953.7338862,180222,023910.10,3530.96356689,N,13932.71275740,E
1645151953.833773,180222,023910.20,3530.96356600,N,13932.71275684,E
1645151953.934773,180222,023910.30,3530.96356434,N,13932.71275759,E
1645151954.035772,180222,023910.40,3530.96356434,N,13932.71275759,E
1645151954.1260715,180222,023910.50,3530.96356331,N,13932.71275836,E
1645151954.227073,180222,023910.60,3530.96356331,N,13932.71275836,E
1645151954.3287394,180222,023910.70,3530.96356264,N,13932.71275897,E
1645151954.4292517,180222,023910.80,3530.96356264,N,13932.71275897,E
1645151954.529251,180222,023910.90,3530.96356129,N,13932.71275921,E
1645151954.630819,180222,023911.00,3530.96356129,N,13932.71275921,E
1645151954.7318177,180222,023911.10,3530.96356129,N,13932.71275921,E
1645151954.831719,180222,023911.20,3530.96355987,N,13932.71275910,E
1645151954.9321172,180222,023911.30,3530.96355892,N,13932.71276002,E
1645151955.0321186,180222,023911.40,3530.96355892,N,13932.71276002,E
1645151955.1330247,180222,023911.50,3530.96355826,N,13932.71276128,E
1645151955.2340348,180222,023911.60,3530.96355826,N,13932.71276128,E
1645151955.3350961,180222,023911.70,3530.96355761,N,13932.71276127,E
1645151955.4353828,180222,023911.80,3530.96355761,N,13932.71276127,E
1645151955.526795,180222,023911.90,3530.96355637,N,13932.71276063,E
1645151955.6267965,180222,023912.00,3530.96355637,N,13932.71276063,E
1645151955.7277944,180222,023912.10,3530.96355637,N,13932.71276063,E
1645151955.8287957,180222,023912.20,3530.96355559,N,13932.71276026,E
1645151955.9286144,180222,023912.30,3530.96355418,N,13932.71276155,E
1645151956.0296128,180222,023912.40,3530.96355418,N,13932.71276155,E
1645151956.12981,180222,023912.50,3530.96355333,N,13932.71276242,E
1645151956.2308216,180222,023912.60,3530.96355333,N,13932.71276242,E
1645151956.3308246,180222,023912.70,3530.96355207,N,13932.71276368,E
1645151956.4316578,180222,023912.80,3530.96355207,N,13932.71276368,E
1645151956.5326593,180222,023912.90,3530.96355109,N,13932.71276280,E
1645151956.632662,180222,023913.00,3530.96355109,N,13932.71276280,E
1645151956.73366,180222,023913.10,3530.96355109,N,13932.71276280,E
1645151956.8336582,180222,023913.20,3530.96355351,N,13932.71276379,E
1645151957.0425193,180222,023913.30,3530.96355586,N,13932.71276561,E
1645151957.049519,180222,023913.40,3530.96355586,N,13932.71276561,E
1645151957.1264644,180222,023913.50,3530.96355493,N,13932.71277746,E
1645151957.227458,180222,023913.60,3530.96355493,N,13932.71277746,E
1645151957.3294654,180222,023913.70,3530.96355167,N,13932.71279651,E
1645151957.4292607,180222,023913.80,3530.96355167,N,13932.71279651,E
1645151957.530832,180222,023913.90,3530.96354885,N,13932.71281370,E
1645151957.6318314,180222,023914.00,3530.96354885,N,13932.71281370,E
1645151957.732843,180222,023914.10,3530.96354885,N,13932.71281370,E
1645151957.832832,180222,023914.20,3530.96354514,N,13932.71283343,E
1645151957.9335606,180222,023914.30,3530.96354068,N,13932.71285283,E
1645151958.0345597,180222,023914.40,3530.96354068,N,13932.71285283,E
1645151958.1356695,180222,023914.50,3530.96353641,N,13932.71287022,E
1645151958.227668,180222,023914.60,3530.96353641,N,13932.71287022,E
1645151958.3286679,180222,023914.70,3530.96353154,N,13932.71288829,E
1645151958.428982,180222,023914.80,3530.96353154,N,13932.71288829,E
1645151958.529982,180222,023914.90,3530.96352442,N,13932.71290934,E
1645151958.6309822,180222,023915.00,3530.96352442,N,13932.71290934,E
1645151958.7309833,180222,023915.10,3530.96352442,N,13932.71290934,E
1645151958.8319824,180222,023915.20,3530.96352008,N,13932.71292706,E
1645151958.9329867,180222,023915.30,3530.96351858,N,13932.71294332,E
1645151959.0339863,180222,023915.40,3530.96351858,N,13932.71294332,E
1645151959.1341014,180222,023915.50,3530.96351764,N,13932.71295983,E
1645151959.2351017,180222,023915.60,3530.96351764,N,13932.71295983,E
1645151959.3271015,180222,023915.70,3530.96351478,N,13932.71297616,E
1645151959.4273536,180222,023915.80,3530.96351478,N,13932.71297616,E
1645151959.5283568,180222,023915.90,3530.96350938,N,13932.71299277,E
1645151959.629353,180222,023916.00,3530.96350938,N,13932.71299277,E
1645151959.7303529,180222,023916.10,3530.96350938,N,13932.71299277,E
1645151959.8313525,180222,023916.20,3530.96350418,N,13932.71301075,E
1645151959.931883,180222,023916.30,3530.96350122,N,13932.71302883,E
1645151960.0323942,180222,023916.40,3530.96350122,N,13932.71302883,E
1645151960.1335084,180222,023916.50,3530.96349877,N,13932.71304539,E
1645151960.2335074,180222,023916.60,3530.96349877,N,13932.71304539,E
1645151960.334508,180222,023916.70,3530.96349511,N,13932.71306116,E
1645151960.4354317,180222,023916.80,3530.96349511,N,13932.71306116,E
1645151960.5268219,180222,023916.90,3530.96349134,N,13932.71307700,E
1645151960.6278062,180222,023917.00,3530.96349134,N,13932.71307700,E
1645151960.727804,180222,023917.10,3530.96349134,N,13932.71307700,E
1645151960.8288043,180222,023917.20,3530.96348812,N,13932.71309464,E
1645151960.9298193,180222,023917.30,3530.96348565,N,13932.71311131,E
1645151961.0302138,180222,023917.40,3530.96348565,N,13932.71311131,E
1645151961.130358,180222,023917.50,3530.96348177,N,13932.71312667,E
1645151961.2313566,180222,023917.60,3530.96348177,N,13932.71312667,E
1645151961.332357,180222,023917.70,3530.96347985,N,13932.71313940,E
1645151961.4333565,180222,023917.80,3530.96347985,N,13932.71313940,E
1645151961.5346572,180222,023917.90,3530.96347734,N,13932.71315579,E
1645151961.635658,180222,023918.00,3530.96347734,N,13932.71315579,E
1645151961.7266574,180222,023918.10,3530.96347734,N,13932.71315579,E
1645151961.827659,180222,023918.20,3530.96347148,N,13932.71317544,E
1645151961.9276574,180222,023918.30,3530.96346745,N,13932.71319314,E
1645151962.0285873,180222,023918.40,3530.96346745,N,13932.71319314,E
1645151962.1297698,180222,023918.50,3530.96346405,N,13932.71321008,E
1645151962.2297673,180222,023918.60,3530.96346405,N,13932.71321008,E
1645151962.330767,180222,023918.70,3530.96346099,N,13932.71322726,E
1645151962.4307685,180222,023918.80,3530.96346099,N,13932.71322726,E
1645151962.5317674,180222,023918.90,3530.96345722,N,13932.71324488,E
1645151962.6317656,180222,023919.00,3530.96345722,N,13932.71324488,E
1645151962.7327669,180222,023919.10,3530.96345722,N,13932.71324488,E
1645151962.8337674,180222,023919.20,3530.96345312,N,13932.71326351,E
1645151962.9337683,180222,023919.30,3530.96344960,N,13932.71328321,E
1645151963.0341015,180222,023919.40,3530.96344960,N,13932.71328321,E
1645151963.134229,180222,023919.50,3530.96344600,N,13932.71330158,E
1645151963.235215,180222,023919.60,3530.96344600,N,13932.71330158,E
1645151963.32622,180222,023919.70,3530.96344223,N,13932.71332003,E
1645151963.4272242,180222,023919.80,3530.96344223,N,13932.71332003,E
1645151963.5286603,180222,023919.90,3530.96343885,N,13932.71333653,E
1645151963.6286597,180222,023920.00,3530.96343885,N,13932.71333653,E
1645151963.7296598,180222,023920.10,3530.96343885,N,13932.71333653,E
1645151963.8298512,180222,023920.20,3530.96343601,N,13932.71335149,E
1645151963.9308507,180222,023920.30,3530.96343218,N,13932.71336706,E
1645151964.030597,180222,023920.40,3530.96343218,N,13932.71336706,E
1645151964.1316922,180222,023920.50,3530.96343060,N,13932.71338236,E
1645151964.2326944,180222,023920.60,3530.96343060,N,13932.71338236,E
1645151964.3326647,180222,023920.70,3530.96342819,N,13932.71339889,E
1645151964.4336927,180222,023920.80,3530.96342819,N,13932.71339889,E
1645151964.5340283,180222,023920.90,3530.96342862,N,13932.71341503,E
1645151964.6350288,180222,023921.00,3530.96342862,N,13932.71341503,E
1645151964.7350533,180222,023921.10,3530.96342862,N,13932.71341503,E
1645151964.8270545,180222,023921.20,3530.96342773,N,13932.71342722,E
1645151964.9270523,180222,023921.30,3530.96342914,N,13932.71343761,E
1645151965.0284564,180222,023921.40,3530.96342914,N,13932.71343761,E
1645151965.1290233,180222,023921.50,3530.96343085,N,13932.71344573,E
1645151965.2290237,180222,023921.60,3530.96343085,N,13932.71344573,E
1645151965.3300238,180222,023921.70,3530.96342780,N,13932.71345145,E
1645151965.4310236,180222,023921.80,3530.96342780,N,13932.71345145,E
1645151965.5310235,180222,023921.90,3530.96342796,N,13932.71346373,E
1645151965.631397,180222,023922.00,3530.96342796,N,13932.71346373,E
1645151965.7323925,180222,023922.10,3530.96342796,N,13932.71346373,E
1645151965.83242,180222,023922.20,3530.96342853,N,13932.71347898,E
1645151965.9330962,180222,023922.30,3530.96342905,N,13932.71349576,E
1645151966.033413,180222,023922.40,3530.96342905,N,13932.71349576,E
1645151966.1342056,180222,023922.50,3530.96342714,N,13932.71351577,E
1645151966.235207,180222,023922.60,3530.96342714,N,13932.71351577,E
1645151966.3265617,180222,023922.70,3530.96342585,N,13932.71353473,E
1645151966.4276087,180222,023922.80,3530.96342585,N,13932.71353473,E
1645151966.528635,180222,023922.90,3530.96342627,N,13932.71355152,E
1645151966.6283267,180222,023923.00,3530.96342627,N,13932.71355152,E
1645151966.7293272,180222,023923.10,3530.96342627,N,13932.71355152,E
1645151966.8293266,180222,023923.20,3530.96342587,N,13932.71356924,E
1645151966.9303267,180222,023923.30,3530.96342110,N,13932.71359025,E
1645151967.0301433,180222,023923.40,3530.96342110,N,13932.71359025,E
1645151967.131462,180222,023923.50,3530.96341867,N,13932.71360782,E
1645151967.2316298,180222,023923.60,3530.96341867,N,13932.71360782,E
1645151967.3326297,180222,023923.70,3530.96341754,N,13932.71362139,E
1645151967.433629,180222,023923.80,3530.96341754,N,13932.71362139,E
1645151967.5342395,180222,023923.90,3530.96341754,N,13932.71363493,E
1645151967.63508,180222,023924.00,3530.96341754,N,13932.71363493,E
1645151967.7360787,180222,023924.10,3530.96341754,N,13932.71363493,E
1645151967.8270798,180222,023924.20,3530.96341610,N,13932.71364694,E
1645151967.9280796,180222,023924.30,3530.96341508,N,13932.71365824,E
1645151968.029081,180222,023924.40,3530.96341508,N,13932.71365824,E
1645151968.1295102,180222,023924.50,3530.96341561,N,13932.71366850,E
1645151968.2306366,180222,023924.60,3530.96341561,N,13932.71366850,E
1645151968.3316364,180222,023924.70,3530.96341746,N,13932.71367643,E
1645151968.4316363,180222,023924.80,3530.96341746,N,13932.71367643,E
1645151968.5326362,180222,023924.90,3530.96341654,N,13932.71368694,E
1645151968.6339915,180222,023925.00,3530.96341654,N,13932.71368694,E
1645151968.7346163,180222,023925.10,3530.96341654,N,13932.71368694,E
1645151968.8356164,180222,023925.20,3530.96341731,N,13932.71369518,E
1645151968.9361634,180222,023925.30,3530.96341881,N,13932.71370355,E
1645151969.0271628,180222,023925.40,3530.96341881,N,13932.71370355,E
1645151969.1282742,180222,023925.50,3530.96341768,N,13932.71371441,E
1645151969.2289586,180222,023925.60,3530.96341768,N,13932.71371441,E
1645151969.3299592,180222,023925.70,3530.96341517,N,13932.71372679,E
1645151969.4309585,180222,023925.80,3530.96341517,N,13932.71372679,E
1645151969.530959,180222,023925.90,3530.96341438,N,13932.71373650,E
1645151969.631125,180222,023926.00,3530.96341438,N,13932.71373650,E
1645151969.7331223,180222,023926.10,3530.96341438,N,13932.71373650,E
1645151969.8331254,180222,023926.20,3530.96341346,N,13932.71374598,E
1645151969.933125,180222,023926.30,3530.96341253,N,13932.71375554,E
1645151970.034125,180222,023926.40,3530.96341253,N,13932.71375554,E
1645151970.1347764,180222,023926.50,3530.96341269,N,13932.71376500,E
1645151970.234888,180222,023926.60,3530.96341269,N,13932.71376500,E
1645151970.3268876,180222,023926.70,3530.96341327,N,13932.71377227,E
1645151970.4268882,180222,023926.80,3530.96341327,N,13932.71377227,E
1645151970.5278876,180222,023926.90,3530.96341264,N,13932.71377910,E
1645151970.6289997,180222,023927.00,3530.96341264,N,13932.71377910,E
1645151970.7288878,180222,023927.10,3530.96341264,N,13932.71377910,E
1645151970.829889,180222,023927.20,3530.96341002,N,13932.71378902,E
1645151970.9308882,180222,023927.30,3530.96340958,N,13932.71379305,E
1645151971.0308874,180222,023927.40,3530.96340958,N,13932.71379305,E
1645151971.1318882,180222,023927.50,3530.96341037,N,13932.71379564,E
1645151971.2317574,180222,023927.60,3530.96341037,N,13932.71379564,E
